Data Point Listing of File E:\testdata\LiCl_ref1.tnt
Starting Point:	1	Ending Point:	8192
Real	Imag	usec
2.000	-6.000	304500.000
5.000	-4.000	304550.000
3.000	-8.000	304600.000
6.000	-3.000	304650.000
3.000	-7.000	304700.000
1.000	-5.000	304750.000
1.000	0.000	304800.000
2.000	1.000	304850.000
-1.000	-1.000	304900.000
2.000	0.000	304950.000
3.000	-5.000	305000.000
4.000	-4.000	305050.000
-3.000	-3.000	305100.000
11.000	2.000	305150.000
4.000	-1.000	305200.000
7.000	-2.000	305250.000
0.000	-4.000	305300.000
4.000	-6.000	305350.000
-1.000	-2.000	305400.000
-1.000	-2.000	305450.000
-1.000	-3.000	305500.000
-1.000	-3.000	305550.000
7.000	-6.000	305600.000
9.000	-3.000	305650.000
1.000	-5.000	305700.000
1.000	-4.000	305750.000
0.000	1.000	305800.000
1.000	-5.000	305850.000
2.000	-4.000	305900.000
6.000	-2.000	305950.000
6.000	1.000	306000.000
3.000	0.000	306050.000
1.000	3.000	306100.000
4.000	2.000	306150.000
0.000	-2.000	306200.000
5.000	-2.000	306250.000
5.000	-1.000	306300.000
9.000	-2.000	306350.000
7.000	-3.000	306400.000
4.000	-2.000	306450.000
-4.000	-1.000	306500.000
1.000	-4.000	306550.000
-3.000	-1.000	306600.000
4.000	7.000	306650.000
3.000	0.000	306700.000
2.000	1.000	306750.000
3.000	2.000	306800.000
1.000	-6.000	306850.000
3.000	0.000	306900.000
4.000	1.000	306950.000
1.000	-4.000	307000.000
2.000	6.000	307050.000
4.000	-2.000	307100.000
7.000	-2.000	307150.000
4.000	0.000	307200.000
-3.000	-1.000	307250.000
-4.000	-4.000	307300.000
5.000	-6.000	307350.000
1.000	-4.000	307400.000
1.000	-2.000	307450.000
-6.000	2.000	307500.000
1.000	1.000	307550.000
-3.000	-5.000	307600.000
-1.000	-6.000	307650.000
0.000	-5.000	307700.000
7.000	-4.000	307750.000
5.000	1.000	307800.000
1.000	-4.000	307850.000
2.000	-4.000	307900.000
-2.000	1.000	307950.000
4.000	-3.000	308000.000
7.000	0.000	308050.000
2.000	-4.000	308100.000
2.000	-5.000	308150.000
2.000	-1.000	308200.000
6.000	-1.000	308250.000
-1.000	1.000	308300.000
3.000	-6.000	308350.000
3.000	-2.000	308400.000
1.000	0.000	308450.000
-1.000	-5.000	308500.000
7.000	-2.000	308550.000
5.000	1.000	308600.000
3.000	-4.000	308650.000
4.000	-1.000	308700.000
14.000	-3.000	308750.000
2.000	0.000	308800.000
4.000	-2.000	308850.000
6.000	0.000	308900.000
8.000	-3.000	308950.000
4.000	-2.000	309000.000
6.000	-3.000	309050.000
6.000	-2.000	309100.000
-3.000	0.000	309150.000
1.000	2.000	309200.000
1.000	3.000	309250.000
-1.000	-4.000	309300.000
-5.000	3.000	309350.000
5.000	-1.000	309400.000
8.000	-4.000	309450.000
1.000	1.000	309500.000
3.000	0.000	309550.000
2.000	-2.000	309600.000
0.000	-1.000	309650.000
-1.000	-6.000	309700.000
2.000	-6.000	309750.000
-2.000	-6.000	309800.000
-3.000	-4.000	309850.000
4.000	-2.000	309900.000
6.000	-7.000	309950.000
3.000	-2.000	310000.000
2.000	1.000	310050.000
1.000	-1.000	310100.000
2.000	0.000	310150.000
6.000	1.000	310200.000
10.000	-3.000	310250.000
3.000	-5.000	310300.000
4.000	-3.000	310350.000
1.000	2.000	310400.000
1.000	-1.000	310450.000
3.000	-6.000	310500.000
7.000	-2.000	310550.000
3.000	-2.000	310600.000
2.000	-3.000	310650.000
3.000	1.000	310700.000
2.000	0.000	310750.000
-4.000	2.000	310800.000
0.000	3.000	310850.000
2.000	0.000	310900.000
-3.000	-3.000	310950.000
4.000	-3.000	311000.000
6.000	4.000	311050.000
3.000	2.000	311100.000
-1.000	-2.000	311150.000
2.000	-4.000	311200.000
4.000	2.000	311250.000
1.000	-2.000	311300.000
7.000	-5.000	311350.000
7.000	3.000	311400.000
-3.000	-5.000	311450.000
2.000	0.000	311500.000
8.000	2.000	311550.000
1.000	-2.000	311600.000
-4.000	1.000	311650.000
4.000	-1.000	311700.000
6.000	2.000	311750.000
-5.000	0.000	311800.000
4.000	-4.000	311850.000
5.000	1.000	311900.000
4.000	7.000	311950.000
5.000	-4.000	312000.000
5.000	-4.000	312050.000
1.000	-7.000	312100.000
3.000	1.000	312150.000
4.000	-4.000	312200.000
3.000	-2.000	312250.000
-2.000	-4.000	312300.000
0.000	-4.000	312350.000
7.000	1.000	312400.000
0.000	0.000	312450.000
4.000	0.000	312500.000
7.000	-7.000	312550.000
3.000	-3.000	312600.000
2.000	-1.000	312650.000
-1.000	-7.000	312700.000
3.000	1.000	312750.000
4.000	-5.000	312800.000
6.000	0.000	312850.000
4.000	-4.000	312900.000
4.000	2.000	312950.000
6.000	-2.000	313000.000
0.000	2.000	313050.000
-1.000	-1.000	313100.000
3.000	0.000	313150.000
7.000	-3.000	313200.000
8.000	0.000	313250.000
0.000	4.000	313300.000
2.000	-8.000	313350.000
-2.000	-2.000	313400.000
3.000	1.000	313450.000
5.000	-2.000	313500.000
1.000	-1.000	313550.000
4.000	-3.000	313600.000
7.000	-3.000	313650.000
0.000	0.000	313700.000
3.000	-5.000	313750.000
0.000	-9.000	313800.000
4.000	-4.000	313850.000
3.000	1.000	313900.000
5.000	-4.000	313950.000
6.000	-1.000	314000.000
-3.000	-3.000	314050.000
4.000	-2.000	314100.000
3.000	-5.000	314150.000
-1.000	-7.000	314200.000
1.000	2.000	314250.000
2.000	-2.000	314300.000
4.000	-2.000	314350.000
0.000	-1.000	314400.000
6.000	-1.000	314450.000
-1.000	-3.000	314500.000
9.000	-2.000	314550.000
4.000	-6.000	314600.000
0.000	-5.000	314650.000
-1.000	0.000	314700.000
3.000	0.000	314750.000
2.000	-1.000	314800.000
-3.000	-1.000	314850.000
1.000	0.000	314900.000
5.000	-6.000	314950.000
4.000	-2.000	315000.000
-4.000	-4.000	315050.000
5.000	-1.000	315100.000
2.000	-1.000	315150.000
1.000	-5.000	315200.000
-2.000	-2.000	315250.000
-1.000	-5.000	315300.000
4.000	-3.000	315350.000
5.000	-1.000	315400.000
3.000	0.000	315450.000
-3.000	-1.000	315500.000
-1.000	-3.000	315550.000
2.000	-3.000	315600.000
12.000	5.000	315650.000
6.000	-1.000	315700.000
0.000	-6.000	315750.000
1.000	3.000	315800.000
1.000	-1.000	315850.000
3.000	-2.000	315900.000
1.000	-6.000	315950.000
3.000	-3.000	316000.000
1.000	-4.000	316050.000
3.000	0.000	316100.000
-1.000	-5.000	316150.000
1.000	0.000	316200.000
5.000	-3.000	316250.000
6.000	-1.000	316300.000
1.000	0.000	316350.000
1.000	-1.000	316400.000
0.000	-1.000	316450.000
1.000	-3.000	316500.000
3.000	-5.000	316550.000
6.000	-2.000	316600.000
-1.000	0.000	316650.000
3.000	0.000	316700.000
6.000	0.000	316750.000
1.000	-5.000	316800.000
0.000	-4.000	316850.000
3.000	-5.000	316900.000
6.000	-4.000	316950.000
1.000	2.000	317000.000
-3.000	-2.000	317050.000
-4.000	-1.000	317100.000
2.000	-6.000	317150.000
2.000	-4.000	317200.000
1.000	1.000	317250.000
2.000	-7.000	317300.000
0.000	-4.000	317350.000
8.000	1.000	317400.000
6.000	-6.000	317450.000
5.000	-1.000	317500.000
0.000	-7.000	317550.000
0.000	0.000	317600.000
4.000	2.000	317650.000
4.000	0.000	317700.000
2.000	-4.000	317750.000
2.000	-2.000	317800.000
3.000	-5.000	317850.000
1.000	-6.000	317900.000
-1.000	2.000	317950.000
2.000	2.000	318000.000
-1.000	-3.000	318050.000
-1.000	3.000	318100.000
0.000	-2.000	318150.000
4.000	1.000	318200.000
4.000	-1.000	318250.000
2.000	1.000	318300.000
-4.000	-4.000	318350.000
3.000	-8.000	318400.000
7.000	-5.000	318450.000
7.000	-2.000	318500.000
4.000	-4.000	318550.000
6.000	-1.000	318600.000
5.000	0.000	318650.000
2.000	-3.000	318700.000
4.000	4.000	318750.000
5.000	-1.000	318800.000
1.000	1.000	318850.000
-2.000	-3.000	318900.000
5.000	-1.000	318950.000
8.000	-1.000	319000.000
3.000	-5.000	319050.000
2.000	0.000	319100.000
5.000	-3.000	319150.000
4.000	-3.000	319200.000
1.000	3.000	319250.000
6.000	-2.000	319300.000
2.000	-3.000	319350.000
2.000	-1.000	319400.000
6.000	-5.000	319450.000
2.000	1.000	319500.000
5.000	0.000	319550.000
6.000	-3.000	319600.000
-1.000	-1.000	319650.000
3.000	-3.000	319700.000
4.000	1.000	319750.000
-1.000	-1.000	319800.000
5.000	-2.000	319850.000
3.000	-4.000	319900.000
6.000	-8.000	319950.000
6.000	-1.000	320000.000
-1.000	-1.000	320050.000
-1.000	1.000	320100.000
6.000	-4.000	320150.000
-2.000	0.000	320200.000
2.000	2.000	320250.000
5.000	-5.000	320300.000
7.000	-1.000	320350.000
5.000	1.000	320400.000
5.000	-1.000	320450.000
1.000	0.000	320500.000
2.000	-3.000	320550.000
3.000	-3.000	320600.000
0.000	3.000	320650.000
-3.000	1.000	320700.000
1.000	-1.000	320750.000
5.000	-5.000	320800.000
5.000	-5.000	320850.000
8.000	-5.000	320900.000
-3.000	-1.000	320950.000
4.000	-11.000	321000.000
4.000	1.000	321050.000
2.000	0.000	321100.000
2.000	1.000	321150.000
6.000	4.000	321200.000
0.000	0.000	321250.000
0.000	-2.000	321300.000
-3.000	-3.000	321350.000
4.000	0.000	321400.000
1.000	2.000	321450.000
-1.000	0.000	321500.000
1.000	-3.000	321550.000
1.000	-4.000	321600.000
3.000	-5.000	321650.000
6.000	-5.000	321700.000
2.000	-1.000	321750.000
-2.000	-4.000	321800.000
2.000	-6.000	321850.000
0.000	-2.000	321900.000
4.000	-4.000	321950.000
-2.000	0.000	322000.000
7.000	-6.000	322050.000
3.000	-4.000	322100.000
-3.000	1.000	322150.000
5.000	2.000	322200.000
4.000	-2.000	322250.000
5.000	-4.000	322300.000
0.000	1.000	322350.000
5.000	-1.000	322400.000
4.000	-4.000	322450.000
3.000	-6.000	322500.000
5.000	-1.000	322550.000
0.000	-4.000	322600.000
6.000	-7.000	322650.000
7.000	-3.000	322700.000
7.000	-2.000	322750.000
4.000	-5.000	322800.000
5.000	-5.000	322850.000
4.000	-5.000	322900.000
2.000	-4.000	322950.000
-2.000	-2.000	323000.000
4.000	-3.000	323050.000
7.000	-1.000	323100.000
-7.000	-3.000	323150.000
2.000	1.000	323200.000
4.000	3.000	323250.000
2.000	-3.000	323300.000
-1.000	-5.000	323350.000
6.000	-3.000	323400.000
6.000	-3.000	323450.000
2.000	-3.000	323500.000
8.000	1.000	323550.000
7.000	-2.000	323600.000
4.000	3.000	323650.000
-2.000	1.000	323700.000
-1.000	-2.000	323750.000
3.000	-6.000	323800.000
2.000	-3.000	323850.000
7.000	-6.000	323900.000
2.000	-5.000	323950.000
5.000	-8.000	324000.000
1.000	-5.000	324050.000
3.000	3.000	324100.000
1.000	1.000	324150.000
3.000	1.000	324200.000
4.000	1.000	324250.000
-2.000	-3.000	324300.000
4.000	-7.000	324350.000
5.000	-3.000	324400.000
4.000	-7.000	324450.000
-1.000	-12.000	324500.000
5.000	-4.000	324550.000
5.000	4.000	324600.000
0.000	-4.000	324650.000
3.000	-7.000	324700.000
4.000	-1.000	324750.000
7.000	1.000	324800.000
4.000	-6.000	324850.000
3.000	0.000	324900.000
3.000	-5.000	324950.000
2.000	-1.000	325000.000
7.000	0.000	325050.000
2.000	-3.000	325100.000
2.000	-2.000	325150.000
10.000	-8.000	325200.000
1.000	-4.000	325250.000
-2.000	-2.000	325300.000
2.000	-6.000	325350.000
0.000	-8.000	325400.000
1.000	1.000	325450.000
0.000	-1.000	325500.000
0.000	-1.000	325550.000
4.000	-1.000	325600.000
4.000	-2.000	325650.000
2.000	-4.000	325700.000
2.000	-5.000	325750.000
0.000	-2.000	325800.000
2.000	-3.000	325850.000
-1.000	-2.000	325900.000
4.000	-3.000	325950.000
5.000	-2.000	326000.000
-4.000	0.000	326050.000
-1.000	-4.000	326100.000
5.000	-1.000	326150.000
4.000	-2.000	326200.000
-1.000	-2.000	326250.000
3.000	-5.000	326300.000
0.000	-1.000	326350.000
0.000	-7.000	326400.000
-3.000	2.000	326450.000
-7.000	-2.000	326500.000
5.000	4.000	326550.000
11.000	-4.000	326600.000
3.000	-2.000	326650.000
-1.000	-5.000	326700.000
4.000	-3.000	326750.000
3.000	-4.000	326800.000
4.000	1.000	326850.000
2.000	-3.000	326900.000
0.000	-3.000	326950.000
-1.000	-2.000	327000.000
-1.000	-8.000	327050.000
-2.000	-1.000	327100.000
1.000	2.000	327150.000
5.000	-5.000	327200.000
6.000	-1.000	327250.000
7.000	-1.000	327300.000
2.000	-1.000	327350.000
-3.000	0.000	327400.000
6.000	0.000	327450.000
2.000	-5.000	327500.000
-4.000	-1.000	327550.000
-2.000	-1.000	327600.000
-1.000	2.000	327650.000
2.000	-6.000	327700.000
2.000	-8.000	327750.000
-2.000	1.000	327800.000
6.000	1.000	327850.000
3.000	-2.000	327900.000
-3.000	2.000	327950.000
5.000	-1.000	328000.000
4.000	-6.000	328050.000
4.000	-2.000	328100.000
3.000	2.000	328150.000
-2.000	-6.000	328200.000
5.000	-9.000	328250.000
7.000	-3.000	328300.000
-1.000	-3.000	328350.000
3.000	-2.000	328400.000
3.000	-6.000	328450.000
3.000	-5.000	328500.000
1.000	3.000	328550.000
1.000	-4.000	328600.000
2.000	-5.000	328650.000
-2.000	-3.000	328700.000
3.000	0.000	328750.000
5.000	0.000	328800.000
-1.000	-3.000	328850.000
2.000	-7.000	328900.000
3.000	-5.000	328950.000
2.000	0.000	329000.000
4.000	-3.000	329050.000
1.000	2.000	329100.000
-1.000	-3.000	329150.000
6.000	-5.000	329200.000
-1.000	0.000	329250.000
0.000	5.000	329300.000
5.000	2.000	329350.000
3.000	0.000	329400.000
0.000	0.000	329450.000
3.000	0.000	329500.000
0.000	-5.000	329550.000
2.000	-3.000	329600.000
1.000	-5.000	329650.000
3.000	-3.000	329700.000
-3.000	-8.000	329750.000
-1.000	-1.000	329800.000
6.000	-1.000	329850.000
3.000	-6.000	329900.000
4.000	-5.000	329950.000
6.000	0.000	330000.000
6.000	3.000	330050.000
13.000	0.000	330100.000
1.000	2.000	330150.000
5.000	-3.000	330200.000
-1.000	-2.000	330250.000
3.000	3.000	330300.000
4.000	-8.000	330350.000
-1.000	-2.000	330400.000
5.000	-8.000	330450.000
3.000	-1.000	330500.000
4.000	1.000	330550.000
9.000	-1.000	330600.000
2.000	0.000	330650.000
-3.000	-1.000	330700.000
2.000	-6.000	330750.000
1.000	2.000	330800.000
-2.000	-5.000	330850.000
1.000	3.000	330900.000
-3.000	0.000	330950.000
-3.000	-1.000	331000.000
3.000	1.000	331050.000
7.000	-3.000	331100.000
5.000	-3.000	331150.000
5.000	-1.000	331200.000
-3.000	-9.000	331250.000
-1.000	-5.000	331300.000
3.000	1.000	331350.000
-3.000	0.000	331400.000
3.000	-3.000	331450.000
4.000	0.000	331500.000
0.000	1.000	331550.000
3.000	-3.000	331600.000
3.000	-5.000	331650.000
3.000	-3.000	331700.000
5.000	-1.000	331750.000
8.000	-2.000	331800.000
0.000	-7.000	331850.000
3.000	-3.000	331900.000
4.000	2.000	331950.000
3.000	-5.000	332000.000
0.000	-4.000	332050.000
-2.000	-3.000	332100.000
-2.000	2.000	332150.000
-2.000	-2.000	332200.000
4.000	-3.000	332250.000
6.000	-2.000	332300.000
2.000	-4.000	332350.000
4.000	5.000	332400.000
0.000	0.000	332450.000
-3.000	-6.000	332500.000
0.000	2.000	332550.000
-3.000	3.000	332600.000
2.000	-4.000	332650.000
3.000	-3.000	332700.000
4.000	-3.000	332750.000
6.000	-2.000	332800.000
1.000	-2.000	332850.000
0.000	-2.000	332900.000
2.000	-2.000	332950.000
4.000	-6.000	333000.000
3.000	-4.000	333050.000
1.000	2.000	333100.000
4.000	0.000	333150.000
1.000	6.000	333200.000
-2.000	0.000	333250.000
3.000	-4.000	333300.000
2.000	0.000	333350.000
4.000	-4.000	333400.000
0.000	-4.000	333450.000
1.000	-2.000	333500.000
3.000	2.000	333550.000
1.000	-4.000	333600.000
0.000	-8.000	333650.000
8.000	-5.000	333700.000
0.000	-2.000	333750.000
-3.000	2.000	333800.000
3.000	0.000	333850.000
4.000	-5.000	333900.000
1.000	2.000	333950.000
4.000	-3.000	334000.000
-1.000	0.000	334050.000
4.000	-4.000	334100.000
6.000	-6.000	334150.000
2.000	-4.000	334200.000
7.000	0.000	334250.000
7.000	2.000	334300.000
-2.000	6.000	334350.000
-1.000	-6.000	334400.000
4.000	-2.000	334450.000
4.000	-1.000	334500.000
2.000	-4.000	334550.000
2.000	-3.000	334600.000
5.000	4.000	334650.000
3.000	2.000	334700.000
1.000	-4.000	334750.000
8.000	0.000	334800.000
2.000	-3.000	334850.000
2.000	-6.000	334900.000
8.000	-2.000	334950.000
2.000	0.000	335000.000
1.000	-1.000	335050.000
5.000	-2.000	335100.000
3.000	3.000	335150.000
4.000	-2.000	335200.000
4.000	-5.000	335250.000
2.000	-2.000	335300.000
2.000	-2.000	335350.000
4.000	-6.000	335400.000
-1.000	-5.000	335450.000
3.000	1.000	335500.000
-3.000	-3.000	335550.000
-5.000	1.000	335600.000
3.000	-2.000	335650.000
7.000	-2.000	335700.000
5.000	-11.000	335750.000
3.000	-2.000	335800.000
5.000	1.000	335850.000
3.000	-7.000	335900.000
-1.000	-2.000	335950.000
-1.000	-3.000	336000.000
5.000	-1.000	336050.000
6.000	-2.000	336100.000
2.000	-5.000	336150.000
-1.000	-7.000	336200.000
2.000	-4.000	336250.000
1.000	-3.000	336300.000
-4.000	0.000	336350.000
2.000	0.000	336400.000
-1.000	0.000	336450.000
1.000	2.000	336500.000
1.000	-4.000	336550.000
1.000	-4.000	336600.000
7.000	1.000	336650.000
-1.000	-3.000	336700.000
0.000	-8.000	336750.000
4.000	0.000	336800.000
2.000	-6.000	336850.000
2.000	-2.000	336900.000
5.000	4.000	336950.000
0.000	-4.000	337000.000
6.000	-6.000	337050.000
4.000	-1.000	337100.000
3.000	0.000	337150.000
0.000	-4.000	337200.000
-4.000	-2.000	337250.000
4.000	-7.000	337300.000
-1.000	-5.000	337350.000
-1.000	-7.000	337400.000
3.000	-1.000	337450.000
1.000	-4.000	337500.000
4.000	-2.000	337550.000
5.000	2.000	337600.000
3.000	2.000	337650.000
0.000	-4.000	337700.000
4.000	-11.000	337750.000
0.000	0.000	337800.000
3.000	1.000	337850.000
3.000	-2.000	337900.000
0.000	-4.000	337950.000
-3.000	-2.000	338000.000
1.000	-1.000	338050.000
0.000	-5.000	338100.000
-1.000	-4.000	338150.000
4.000	6.000	338200.000
0.000	-2.000	338250.000
3.000	-6.000	338300.000
4.000	-2.000	338350.000
3.000	-2.000	338400.000
5.000	-2.000	338450.000
0.000	-4.000	338500.000
2.000	0.000	338550.000
1.000	-8.000	338600.000
5.000	-2.000	338650.000
2.000	-5.000	338700.000
4.000	-4.000	338750.000
0.000	-8.000	338800.000
4.000	-4.000	338850.000
4.000	-2.000	338900.000
9.000	-3.000	338950.000
1.000	-2.000	339000.000
6.000	-4.000	339050.000
4.000	-6.000	339100.000
-1.000	-1.000	339150.000
3.000	-7.000	339200.000
2.000	-1.000	339250.000
4.000	4.000	339300.000
2.000	1.000	339350.000
-1.000	2.000	339400.000
6.000	-1.000	339450.000
4.000	-2.000	339500.000
0.000	-3.000	339550.000
1.000	-4.000	339600.000
4.000	0.000	339650.000
2.000	-2.000	339700.000
2.000	-5.000	339750.000
-4.000	-5.000	339800.000
2.000	-5.000	339850.000
4.000	-2.000	339900.000
0.000	-2.000	339950.000
4.000	-1.000	340000.000
2.000	1.000	340050.000
5.000	-4.000	340100.000
2.000	-5.000	340150.000
-3.000	-3.000	340200.000
8.000	1.000	340250.000
0.000	-1.000	340300.000
0.000	0.000	340350.000
3.000	-2.000	340400.000
3.000	-5.000	340450.000
-4.000	-4.000	340500.000
1.000	1.000	340550.000
-1.000	-1.000	340600.000
4.000	2.000	340650.000
0.000	-1.000	340700.000
4.000	-2.000	340750.000
1.000	0.000	340800.000
5.000	-5.000	340850.000
4.000	3.000	340900.000
6.000	1.000	340950.000
2.000	-2.000	341000.000
3.000	-3.000	341050.000
4.000	0.000	341100.000
3.000	-5.000	341150.000
4.000	-3.000	341200.000
4.000	0.000	341250.000
2.000	-4.000	341300.000
-3.000	-6.000	341350.000
0.000	-4.000	341400.000
4.000	4.000	341450.000
3.000	-5.000	341500.000
4.000	-1.000	341550.000
2.000	0.000	341600.000
2.000	-5.000	341650.000
2.000	-2.000	341700.000
10.000	-1.000	341750.000
2.000	4.000	341800.000
1.000	0.000	341850.000
6.000	-2.000	341900.000
-2.000	-4.000	341950.000
2.000	-4.000	342000.000
5.000	1.000	342050.000
-2.000	1.000	342100.000
-2.000	-3.000	342150.000
2.000	-3.000	342200.000
4.000	4.000	342250.000
0.000	-3.000	342300.000
-2.000	-3.000	342350.000
3.000	-1.000	342400.000
8.000	0.000	342450.000
4.000	-4.000	342500.000
6.000	-7.000	342550.000
-5.000	-5.000	342600.000
2.000	-6.000	342650.000
2.000	-2.000	342700.000
4.000	2.000	342750.000
1.000	-3.000	342800.000
-3.000	-3.000	342850.000
3.000	-3.000	342900.000
4.000	-1.000	342950.000
4.000	-2.000	343000.000
5.000	-3.000	343050.000
8.000	-2.000	343100.000
2.000	-2.000	343150.000
-3.000	-6.000	343200.000
4.000	-1.000	343250.000
2.000	2.000	343300.000
4.000	-3.000	343350.000
-4.000	4.000	343400.000
1.000	2.000	343450.000
-3.000	-2.000	343500.000
-1.000	1.000	343550.000
0.000	0.000	343600.000
1.000	-5.000	343650.000
1.000	-4.000	343700.000
-4.000	0.000	343750.000
-2.000	3.000	343800.000
6.000	0.000	343850.000
0.000	0.000	343900.000
2.000	-5.000	343950.000
7.000	-4.000	344000.000
9.000	-1.000	344050.000
-4.000	-4.000	344100.000
8.000	-3.000	344150.000
6.000	2.000	344200.000
2.000	-2.000	344250.000
-2.000	-4.000	344300.000
0.000	-3.000	344350.000
3.000	-5.000	344400.000
7.000	-2.000	344450.000
7.000	-3.000	344500.000
4.000	-3.000	344550.000
6.000	-1.000	344600.000
3.000	-4.000	344650.000
3.000	3.000	344700.000
-1.000	-4.000	344750.000
2.000	-5.000	344800.000
6.000	-3.000	344850.000
1.000	0.000	344900.000
3.000	-5.000	344950.000
1.000	-1.000	345000.000
1.000	-4.000	345050.000
-5.000	-1.000	345100.000
3.000	1.000	345150.000
1.000	-3.000	345200.000
0.000	-2.000	345250.000
-2.000	-1.000	345300.000
3.000	4.000	345350.000
4.000	1.000	345400.000
2.000	-3.000	345450.000
-2.000	0.000	345500.000
0.000	0.000	345550.000
2.000	2.000	345600.000
1.000	-4.000	345650.000
8.000	1.000	345700.000
2.000	1.000	345750.000
0.000	-4.000	345800.000
5.000	-4.000	345850.000
0.000	-3.000	345900.000
2.000	-2.000	345950.000
7.000	-4.000	346000.000
2.000	2.000	346050.000
4.000	2.000	346100.000
6.000	-3.000	346150.000
1.000	-9.000	346200.000
1.000	-3.000	346250.000
7.000	-4.000	346300.000
6.000	-4.000	346350.000
1.000	-1.000	346400.000
2.000	-1.000	346450.000
0.000	6.000	346500.000
0.000	3.000	346550.000
5.000	-3.000	346600.000
6.000	-12.000	346650.000
3.000	-10.000	346700.000
-5.000	-4.000	346750.000
-1.000	-2.000	346800.000
5.000	-1.000	346850.000
1.000	-2.000	346900.000
-2.000	-3.000	346950.000
4.000	-2.000	347000.000
2.000	3.000	347050.000
0.000	3.000	347100.000
-1.000	-1.000	347150.000
0.000	-2.000	347200.000
-4.000	-5.000	347250.000
-2.000	-3.000	347300.000
1.000	-1.000	347350.000
1.000	1.000	347400.000
7.000	-3.000	347450.000
2.000	-3.000	347500.000
10.000	-4.000	347550.000
4.000	0.000	347600.000
0.000	-3.000	347650.000
-1.000	-1.000	347700.000
3.000	-1.000	347750.000
5.000	2.000	347800.000
-1.000	2.000	347850.000
3.000	1.000	347900.000
1.000	0.000	347950.000
-2.000	-4.000	348000.000
6.000	-4.000	348050.000
4.000	0.000	348100.000
1.000	-3.000	348150.000
-1.000	-3.000	348200.000
-3.000	-5.000	348250.000
-4.000	-2.000	348300.000
7.000	2.000	348350.000
10.000	0.000	348400.000
3.000	0.000	348450.000
1.000	-4.000	348500.000
1.000	-1.000	348550.000
0.000	-2.000	348600.000
3.000	-6.000	348650.000
2.000	-5.000	348700.000
2.000	-2.000	348750.000
3.000	-3.000	348800.000
0.000	0.000	348850.000
3.000	-6.000	348900.000
3.000	-7.000	348950.000
3.000	-4.000	349000.000
0.000	-4.000	349050.000
0.000	-2.000	349100.000
2.000	-1.000	349150.000
4.000	1.000	349200.000
5.000	-1.000	349250.000
0.000	0.000	349300.000
4.000	-4.000	349350.000
-1.000	-2.000	349400.000
6.000	4.000	349450.000
9.000	-4.000	349500.000
4.000	-5.000	349550.000
1.000	-9.000	349600.000
1.000	-4.000	349650.000
8.000	3.000	349700.000
1.000	-5.000	349750.000
6.000	-2.000	349800.000
1.000	-1.000	349850.000
7.000	-4.000	349900.000
4.000	-1.000	349950.000
4.000	-7.000	350000.000
1.000	-4.000	350050.000
1.000	2.000	350100.000
6.000	1.000	350150.000
-1.000	-4.000	350200.000
3.000	-2.000	350250.000
8.000	4.000	350300.000
3.000	3.000	350350.000
3.000	-1.000	350400.000
7.000	1.000	350450.000
2.000	-1.000	350500.000
-3.000	-2.000	350550.000
3.000	-1.000	350600.000
3.000	3.000	350650.000
-3.000	1.000	350700.000
-5.000	-7.000	350750.000
1.000	2.000	350800.000
2.000	3.000	350850.000
0.000	-6.000	350900.000
4.000	-1.000	350950.000
-2.000	2.000	351000.000
4.000	0.000	351050.000
7.000	-4.000	351100.000
3.000	-6.000	351150.000
3.000	0.000	351200.000
2.000	0.000	351250.000
9.000	-4.000	351300.000
-2.000	-2.000	351350.000
2.000	1.000	351400.000
6.000	-5.000	351450.000
5.000	-8.000	351500.000
6.000	2.000	351550.000
-3.000	-1.000	351600.000
-2.000	-5.000	351650.000
8.000	0.000	351700.000
7.000	4.000	351750.000
1.000	-1.000	351800.000
-1.000	-2.000	351850.000
3.000	-1.000	351900.000
3.000	1.000	351950.000
2.000	0.000	352000.000
0.000	-1.000	352050.000
5.000	1.000	352100.000
2.000	1.000	352150.000
3.000	3.000	352200.000
3.000	6.000	352250.000
-1.000	-2.000	352300.000
0.000	-2.000	352350.000
4.000	0.000	352400.000
3.000	-1.000	352450.000
-1.000	-3.000	352500.000
1.000	-2.000	352550.000
6.000	-6.000	352600.000
9.000	-5.000	352650.000
0.000	0.000	352700.000
1.000	1.000	352750.000
4.000	5.000	352800.000
0.000	-2.000	352850.000
6.000	-6.000	352900.000
5.000	-3.000	352950.000
2.000	-1.000	353000.000
4.000	0.000	353050.000
9.000	-7.000	353100.000
8.000	-5.000	353150.000
2.000	4.000	353200.000
5.000	-3.000	353250.000
7.000	-3.000	353300.000
5.000	-2.000	353350.000
2.000	-4.000	353400.000
5.000	-5.000	353450.000
7.000	-4.000	353500.000
0.000	0.000	353550.000
4.000	-2.000	353600.000
3.000	-3.000	353650.000
7.000	-1.000	353700.000
4.000	-3.000	353750.000
2.000	-2.000	353800.000
2.000	8.000	353850.000
4.000	-2.000	353900.000
-2.000	0.000	353950.000
1.000	-2.000	354000.000
0.000	6.000	354050.000
5.000	2.000	354100.000
0.000	2.000	354150.000
3.000	1.000	354200.000
-2.000	-4.000	354250.000
3.000	-2.000	354300.000
2.000	5.000	354350.000
4.000	-4.000	354400.000
11.000	0.000	354450.000
7.000	3.000	354500.000
2.000	-2.000	354550.000
1.000	-1.000	354600.000
2.000	-4.000	354650.000
-2.000	-2.000	354700.000
